date,usdcny,china_fxi,infl_tip,us_debt_tlt,credit_hyg
2017-01-12,6.936100006103516,36.4900016784668,114.18000030517578,121.88999938964844,87.29000091552734
2017-01-13,6.894899845123291,36.56999969482422,113.9800033569336,121.30999755859375,87.31999969482422
2017-01-16,6.898799896240234,36.56999969482422,113.9800033569336,121.30999755859375,87.31999969482422
2017-01-17,6.890999794006348,36.400001525878906,114.33999633789062,122.58000183105469,87.2300033569336
2017-01-18,6.844600200653076,36.58000183105469,113.77999877929688,121.01000213623047,87.30999755859375
2017-01-19,6.8379998207092285,36.43000030517578,113.69000244140625,120.18000030517578,87.02999877929688
2017-01-20,6.861299991607666,36.290000915527344,113.70999908447266,119.94000244140625,87.19999694824219
2017-01-23,6.875500202178955,36.470001220703125,114.16999816894531,121.13999938964844,87.19999694824219
2017-01-24,6.843999862670898,36.619998931884766,113.9800033569336,120.30999755859375,87.26000213623047
2017-01-25,6.848999977111816,36.779998779296875,113.61000061035156,118.80000305175781,87.56999969482422
2017-01-26,6.873600006103516,36.849998474121094,113.77999877929688,119.19999694824219,87.52999877929688
2017-01-27,6.878399848937988,36.81999969482422,113.97000122070312,119.62999725341797,87.61000061035156
2017-01-30,6.882999897003174,36.68000030517578,113.94000244140625,119.2699966430664,87.43000030517578
2017-01-31,6.88070011138916,36.689998626708984,114.18000030517578,120.0999984741211,87.33999633789062
2017-02-01,6.878699779510498,36.66999816894531,113.94000244140625,119.0999984741211,87.27999877929688
2017-02-02,6.880899906158447,36.68000030517578,113.94999694824219,119.05000305175781,87.33000183105469
2017-02-03,6.880000114440918,36.630001068115234,113.83000183105469,119.0,87.4800033569336
2017-02-06,6.872200012207031,36.790000915527344,114.11000061035156,119.72000122070312,87.41999816894531
2017-02-07,6.86359977722168,36.77000045776367,114.05999755859375,120.5999984741211,87.29000091552734
2017-02-08,6.884500026702881,37.310001373291016,114.33000183105469,122.23999786376953,87.3499984741211
2017-02-09,6.872499942779541,37.810001373291016,114.11000061035156,120.83000183105469,87.47000122070312
2017-02-10,6.868599891662598,38.0099983215332,114.19999694824219,120.76000213623047,87.52999877929688
2017-02-13,6.895199775695801,38.25,114.0199966430664,120.37999725341797,87.66000366210938
2017-02-14,6.879499912261963,38.2400016784668,113.75,119.51000213623047,87.72000122070312
2017-02-15,6.866799831390381,38.81999969482422,113.9000015258789,118.95999908447266,87.75
2017-02-16,6.8684000968933105,38.7400016784668,113.9000015258789,119.61000061035156,87.68000030517578
2017-02-17,6.85260009765625,38.459999084472656,114.16000366210938,120.31999969482422,87.7699966430664
2017-02-20,6.8557000160217285,38.459999084472656,114.16000366210938,120.31999969482422,87.7699966430664
2017-02-21,6.8780999183654785,38.81999969482422,114.1500015258789,120.11000061035156,88.05999755859375
2017-02-22,6.882599830627441,39.029998779296875,114.36000061035156,120.30999755859375,88.0999984741211
2017-02-23,6.873700141906738,38.959999084472656,114.62999725341797,120.66999816894531,88.18000030517578
2017-02-24,6.865499973297119,38.540000915527344,114.95999908447266,122.01000213623047,88.25
2017-02-27,6.900700092315674,38.29999923706055,114.6500015258789,121.29000091552734,88.36000061035156
2017-02-28,6.870100021362305,38.20000076293945,114.6500015258789,121.73999786376953,88.29000091552734
2017-03-01,6.866399765014648,38.599998474121094,113.95999908447266,119.47000122070312,88.2300033569336
2017-03-02,6.882199764251709,37.77000045776367,113.5999984741211,119.04000091552734,87.94999694824219
2017-03-03,6.887599945068359,37.869998931884766,113.86000061035156,119.3499984741211,87.98999786376953
2017-03-06,6.896200180053711,37.84000015258789,113.73999786376953,118.77999877929688,87.70999908447266
2017-03-07,6.896699905395508,37.959999084472656,113.54000091552734,118.41999816894531,87.13999938964844
2017-03-08,6.902299880981445,37.90999984741211,113.05000305175781,117.77999877929688,86.55999755859375
2017-03-09,6.911900043487549,37.470001220703125,112.75,116.83999633789062,86.33000183105469
2017-03-10,6.910200119018555,37.650001525878906,112.95999908447266,117.25,86.30000305175781
2017-03-13,6.856599807739258,38.2599983215332,112.69999694824219,116.51000213623047,86.37000274658203
2017-03-14,6.913000106811523,38.13999938964844,112.62000274658203,117.06999969482422,86.11000061035156
2017-03-15,6.9145002365112305,38.790000915527344,113.63999938964844,118.5,87.30000305175781
2017-03-16,6.913599967956543,39.34000015258789,113.55999755859375,117.9000015258789,87.05000305175781
2017-03-17,6.896699905395508,39.13999938964844,113.80999755859375,118.63999938964844,87.08000183105469
2017-03-20,6.904099941253662,39.599998474121094,113.9800033569336,119.1500015258789,86.91000366210938
2017-03-21,6.906000137329102,39.16999816894531,114.05999755859375,120.13999938964844,86.29000091552734
2017-03-22,6.884900093078613,39.290000915527344,114.25,120.62000274658203,86.5
2017-03-23,6.882999897003174,39.2400016784668,114.12000274658203,120.44999694824219,86.52999877929688
2017-03-24,6.885799884796143,39.25,114.44999694824219,120.87999725341797,86.83000183105469
2017-03-26,6.853499889373779,39.25,114.44999694824219,120.87999725341797,86.83000183105469
2017-03-27,6.872099876403809,39.060001373291016,114.66999816894531,121.43000030517578,86.73999786376953
2017-03-28,6.878300189971924,39.22999954223633,114.29000091552734,120.62000274658203,87.22000122070312
2017-03-29,6.887700080871582,39.09000015258789,114.58999633789062,121.33999633789062,87.4000015258789
2017-03-30,6.888999938964844,38.79999923706055,114.30999755859375,120.36000061035156,87.80999755859375
2017-03-31,6.888999938964844,38.4900016784668,114.6500015258789,120.70999908447266,87.77999877929688
2017-04-02,6.880199909210205,38.4900016784668,114.6500015258789,120.70999908447266,87.77999877929688
2017-04-03,6.883900165557861,38.720001220703125,114.7699966430664,121.66999816894531,87.36000061035156
2017-04-04,6.885200023651123,38.81999969482422,114.63999938964844,121.01000213623047,87.38999938964844
2017-04-05,6.893899917602539,38.900001525878906,114.86000061035156,121.37999725341797,87.31999969482422
2017-04-06,6.897799968719482,38.720001220703125,114.80000305175781,121.19999694824219,87.43000030517578
2017-04-07,6.897799968719482,38.7400016784668,114.3499984741211,120.70999908447266,87.38999938964844
2017-04-09,6.905700206756592,38.7400016784668,114.3499984741211,120.70999908447266,87.38999938964844
2017-04-10,6.903299808502197,38.5099983215332,114.41000366210938,121.2699966430664,87.51000213623047
2017-04-11,6.8907999992370605,38.31999969482422,114.62999725341797,122.41999816894531,87.33999633789062
2017-04-12,6.890900135040283,38.36000061035156,115.05999755859375,123.08999633789062,87.4000015258789
2017-04-13,6.886499881744385,38.2599983215332,115.2300033569336,123.47000122070312,87.22000122070312
2017-04-16,6.890999794006348,38.2599983215332,115.2300033569336,123.47000122070312,87.22000122070312
2017-04-17,6.868599891662598,38.459999084472656,114.95999908447266,123.08999633789062,87.4800033569336
2017-04-18,6.881899833679199,37.79999923706055,115.20999908447266,124.69999694824219,87.45999908447266
2017-04-19,6.886000156402588,37.58000183105469,115.0,124.0199966430664,87.37999725341797
2017-04-20,6.881700038909912,38.08000183105469,114.87999725341797,123.54000091552734,87.66999816894531
2017-04-21,6.881700038909912,37.959999084472656,114.72000122070312,123.54000091552734,87.5999984741211
2017-04-23,6.792099952697754,37.959999084472656,114.72000122070312,123.54000091552734,87.5999984741211
2017-04-24,6.882500171661377,38.16999816894531,114.69000244140625,122.93000030517578,88.01000213623047
2017-04-25,6.881700038909912,38.68000030517578,114.5,121.44999694824219,88.16999816894531
2017-04-26,6.892099857330322,38.70000076293945,114.73999786376953,122.12000274658203,88.08999633789062
2017-04-27,6.896900177001953,38.540000915527344,114.83999633789062,122.08000183105469,88.1500015258789
2017-04-28,6.896900177001953,38.529998779296875,115.01000213623047,122.3499984741211,88.12000274658203
2017-04-30,6.912099838256836,38.529998779296875,115.01000213623047,122.3499984741211,88.12000274658203
2017-05-01,6.89300012588501,38.599998474121094,114.33999633789062,121.08000183105469,87.79000091552734
2017-05-02,6.893499851226807,38.470001220703125,114.33999633789062,121.69999694824219,87.81999969482422
2017-05-03,6.896699905395508,38.290000915527344,114.08999633789062,121.77999877929688,87.9000015258789
2017-05-04,6.895400047302246,37.75,113.66000366210938,121.18000030517578,87.43000030517578
2017-05-05,6.895400047302246,37.77000045776367,113.75,121.29000091552734,87.58000183105469
2017-05-07,6.884699821472168,37.77000045776367,113.75,121.29000091552734,87.58000183105469
2017-05-08,6.9045000076293945,37.650001525878906,113.30999755859375,120.62999725341797,87.68000030517578
2017-05-09,6.907100200653076,38.29999923706055,113.20999908447266,120.62000274658203,87.62000274658203
2017-05-10,6.9029998779296875,38.68000030517578,113.25,120.4800033569336,88.0
2017-05-11,6.90369987487793,38.650001525878906,113.58999633789062,120.4800033569336,88.01000213623047
2017-05-12,6.90369987487793,39.060001373291016,113.7699966430664,121.38999938964844,87.9800033569336
2017-05-14,6.902100086212158,39.060001373291016,113.7699966430664,121.38999938964844,87.9800033569336
2017-05-15,6.894000053405762,39.56999969482422,113.47000122070312,121.05999755859375,88.18000030517578
2017-05-16,6.888599872589111,39.47999954223633,113.55000305175781,121.51000213623047,88.30999755859375
2017-05-17,6.88129997253418,38.91999816894531,114.20999908447266,123.27999877929688,87.91999816894531
2017-05-18,6.889100074768066,39.040000915527344,114.38999938964844,123.41999816894531,88.0199966430664
2017-05-19,6.889100074768066,39.439998626708984,114.58999633789062,123.70999908447266,88.18000030517578
2017-05-21,6.853899955749512,39.439998626708984,114.58999633789062,123.70999908447266,88.18000030517578
2017-05-22,6.884399890899658,39.630001068115234,114.41000366210938,123.37000274658203,88.44999694824219
2017-05-23,6.891200065612793,39.58000183105469,114.23999786376953,122.54000091552734,88.44000244140625
2017-05-24,6.889999866485596,39.59000015258789,114.30999755859375,123.2300033569336,88.58999633789062
2017-05-25,6.867700099945068,40.2400016784668,114.12999725341797,123.2699966430664,88.5199966430664
2017-05-26,6.867700099945068,40.22999954223633,114.4000015258789,123.4800033569336,88.56999969482422
2017-05-28,6.85699987411499,40.22999954223633,114.4000015258789,123.4800033569336,88.56999969482422
2017-05-29,6.856200218200684,40.22999954223633,114.4000015258789,123.4800033569336,88.56999969482422
2017-05-30,6.855800151824951,40.349998474121094,114.6500015258789,124.08999633789062,88.66000366210938
2017-05-31,6.811200141906738,40.13999938964844,114.68000030517578,124.4000015258789,88.6500015258789
2017-06-01,6.808599948883057,40.5,114.37000274658203,124.1500015258789,88.52999877929688
2017-06-02,6.808599948883057,40.52000045776367,114.83000183105469,125.62000274658203,88.58000183105469
2017-06-04,6.81279993057251,40.52000045776367,114.83000183105469,125.62000274658203,88.58000183105469
2017-06-05,6.802800178527832,40.290000915527344,114.52999877929688,124.83999633789062,88.5
2017-06-06,6.7957000732421875,40.54999923706055,114.66000366210938,125.5199966430664,88.36000061035156
2017-06-07,6.797500133514404,40.41999816894531,114.38999938964844,124.91999816894531,88.18000030517578
2017-06-08,6.799200057983398,40.599998474121094,114.2699966430664,124.58999633789062,88.25
2017-06-09,6.799200057983398,40.2400016784668,114.16999816894531,124.4000015258789,88.31999969482422
2017-06-11,6.784800052642822,40.2400016784668,114.16999816894531,124.4000015258789,88.31999969482422
2017-06-12,6.797599792480469,39.880001068115234,113.93000030517578,124.36000061035156,88.47000122070312
2017-06-13,6.798799991607666,40.11000061035156,114.12000274658203,124.37999725341797,88.62999725341797
2017-06-14,6.790999889373779,39.93000030517578,114.13999938964844,126.30000305175781,88.63999938964844
2017-06-15,6.808499813079834,39.470001220703125,113.58000183105469,126.0999984741211,88.30000305175781
2017-06-16,6.808499813079834,39.58000183105469,113.68000030517578,126.3499984741211,88.1500015258789
2017-06-18,6.803400039672852,39.58000183105469,113.68000030517578,126.3499984741211,88.1500015258789
2017-06-19,6.819699764251709,40.13999938964844,113.55000305175781,126.16999816894531,88.41999816894531
2017-06-20,6.826399803161621,39.52000045776367,113.66999816894531,127.30000305175781,88.11000061035156
2017-06-21,6.8282999992370605,39.47999954223633,113.8499984741211,127.55999755859375,87.5999984741211
2017-06-22,6.83459997177124,39.7400016784668,114.22000122070312,127.83999633789062,87.83999633789062
2017-06-23,6.83459997177124,39.77000045776367,114.30999755859375,127.77999877929688,88.19999694824219
2017-06-25,6.834199905395508,39.77000045776367,114.30999755859375,127.77999877929688,88.19999694824219
2017-06-26,6.839799880981445,40.22999954223633,114.48999786376953,128.25999450683594,88.31999969482422
2017-06-27,6.812600135803223,39.83000183105469,113.94999694824219,126.88999938964844,88.04000091552734
2017-06-28,6.800000190734863,40.029998779296875,114.04000091552734,126.47000122070312,88.4000015258789
2017-06-29,6.785699844360352,39.619998931884766,113.58999633789062,125.41000366210938,88.18000030517578
2017-06-30,6.785699844360352,39.709999084472656,113.43000030517578,125.12000274658203,88.38999938964844
2017-07-02,6.77810001373291,39.709999084472656,113.43000030517578,125.12000274658203,88.38999938964844
2017-07-03,6.799799919128418,40.119998931884766,112.93000030517578,124.45999908447266,87.97000122070312
2017-07-04,6.798699855804443,40.119998931884766,112.93000030517578,124.45999908447266,87.97000122070312
2017-07-05,6.80079984664917,39.959999084472656,113.0999984741211,124.48999786376953,87.9000015258789
2017-07-06,6.799900054931641,39.5,112.80999755859375,123.45999908447266,87.68000030517578
2017-07-07,6.799900054931641,39.47999954223633,112.45999908447266,122.72000122070312,87.5999984741211
2017-07-09,6.8028998374938965,39.47999954223633,112.45999908447266,122.72000122070312,87.5999984741211
2017-07-10,6.8028998374938965,39.54999923706055,112.41000366210938,122.9000015258789,87.69999694824219
2017-07-11,6.801700115203857,40.29999923706055,112.7699966430664,123.11000061035156,87.63999938964844
2017-07-12,6.788000106811523,41.150001525878906,113.0999984741211,123.95999908447266,88.20999908447266
2017-07-13,6.782599925994873,41.25,113.05999755859375,123.18000030517578,88.27999877929688
2017-07-14,6.782599925994873,41.88999938964844,113.05000305175781,123.33000183105469,88.52999877929688
2017-07-16,6.740499973297119,41.88999938964844,113.05000305175781,123.33000183105469,88.52999877929688
2017-07-17,6.769499778747559,41.720001220703125,113.27999877929688,123.66999816894531,88.55999755859375
2017-07-18,6.7453999519348145,41.65999984741211,113.5999984741211,124.75,88.5999984741211
2017-07-19,6.751299858093262,42.16999816894531,113.69000244140625,124.80000305175781,88.75
2017-07-20,6.758900165557861,42.08000183105469,113.41000366210938,125.16000366210938,88.80000305175781
2017-07-21,6.758900165557861,42.040000915527344,113.58000183105469,125.69000244140625,88.7300033569336
2017-07-23,6.719699859619141,42.040000915527344,113.58000183105469,125.69000244140625,88.7300033569336
2017-07-24,6.750100135803223,42.189998626708984,113.58000183105469,125.19999694824219,88.80000305175781
2017-07-25,6.749800205230713,42.099998474121094,113.13999938964844,123.56999969482422,88.83999633789062
2017-07-26,6.754000186920166,42.52000045776367,113.47000122070312,123.7699966430664,88.97000122070312
2017-07-27,6.739999771118164,42.369998931884766,113.38999938964844,123.16000366210938,88.9000015258789
2017-07-28,6.739999771118164,42.41999816894531,113.66000366210938,123.88999938964844,88.91000366210938
2017-07-30,6.738900184631348,42.41999816894531,113.66000366210938,123.88999938964844,88.91000366210938
2017-07-31,6.725500106811523,42.540000915527344,113.66000366210938,124.04000091552734,88.91000366210938
2017-08-01,6.713699817657471,43.029998779296875,113.54000091552734,124.63999938964844,88.62999725341797
2017-08-02,6.721700191497803,42.91999816894531,113.4800033569336,124.70999908447266,88.6500015258789
2017-08-03,6.71560001373291,42.849998474121094,113.79000091552734,126.0,88.4800033569336
2017-08-04,6.71560001373291,42.84000015258789,113.62999725341797,124.93000030517578,88.5
2017-08-06,6.765699863433838,42.84000015258789,113.62999725341797,124.93000030517578,88.5
2017-08-07,6.721499919891357,43.0,113.76000213623047,125.06999969482422,88.45999908447266
2017-08-08,6.709799766540527,43.310001373291016,113.83999633789062,124.62000274658203,88.08000183105469
2017-08-09,6.671800136566162,42.970001220703125,114.05000305175781,125.30000305175781,87.73999786376953
2017-08-10,6.6458001136779785,41.7400016784668,114.33999633789062,126.37000274658203,87.18000030517578
2017-08-11,6.6458001136779785,41.810001373291016,114.2699966430664,126.43000030517578,87.33000183105469
2017-08-13,6.6620001792907715,41.810001373291016,114.2699966430664,126.43000030517578,87.33000183105469
2017-08-14,6.668700218200684,42.18000030517578,113.81999969482422,125.77999877929688,87.79000091552734
2017-08-15,6.6844000816345215,42.08000183105469,113.4800033569336,125.25,87.81999969482422
2017-08-16,6.689700126647949,42.720001220703125,113.68000030517578,125.70999908447266,87.83000183105469
2017-08-17,6.677700042724609,41.91999816894531,113.95999908447266,126.6500015258789,87.33999633789062
2017-08-18,6.677700042724609,42.0099983215332,113.9800033569336,126.62000274658203,87.47000122070312
2017-08-20,6.668700218200684,42.0099983215332,113.9800033569336,126.62000274658203,87.47000122070312
2017-08-21,6.665900230407715,42.47999954223633,114.0199966430664,126.93000030517578,87.55999755859375
2017-08-22,6.6616997718811035,43.130001068115234,113.87999725341797,126.44000244140625,87.91999816894531
2017-08-23,6.658299922943115,43.349998474121094,114.19000244140625,127.30000305175781,87.93000030517578
2017-08-24,6.661300182342529,43.5099983215332,113.9000015258789,126.83000183105469,88.05999755859375
2017-08-25,6.661300182342529,44.209999084472656,114.08999633789062,127.31999969482422,88.22000122070312
2017-08-27,6.582900047302246,44.209999084472656,114.08999633789062,127.31999969482422,88.22000122070312
2017-08-28,6.607399940490723,44.22999954223633,114.18000030517578,127.23999786376953,88.2300033569336
2017-08-29,6.595399856567383,44.27000045776367,114.36000061035156,127.6500015258789,88.12000274658203
2017-08-30,6.595699787139893,44.27000045776367,114.33000183105469,127.61000061035156,88.36000061035156
2017-08-31,6.589799880981445,44.2400016784668,114.62000274658203,127.98999786376953,88.5999984741211
2017-09-01,6.589799880981445,44.2599983215332,114.12000274658203,126.75,88.31999969482422
2017-09-03,6.546500205993652,44.2599983215332,114.12000274658203,126.75,88.31999969482422
2017-09-04,6.529900074005127,44.2599983215332,114.12000274658203,126.75,88.31999969482422
2017-09-05,6.537399768829346,43.650001525878906,114.86000061035156,128.75999450683594,88.12000274658203
2017-09-06,6.521200180053711,43.83000183105469,114.72000122070312,127.97000122070312,88.05999755859375
2017-09-07,6.484600067138672,43.970001220703125,115.19999694824219,129.27999877929688,88.06999969482422
2017-09-08,6.484600067138672,43.790000915527344,115.22000122070312,129.0,87.79000091552734
2017-09-10,6.530900001525879,43.790000915527344,115.22000122070312,129.0,87.79000091552734
2017-09-11,6.530399799346924,44.529998779296875,114.77999877929688,127.45999908447266,88.06999969482422
2017-09-12,6.534999847412109,44.38999938964844,114.58999633789062,126.79000091552734,88.18000030517578
2017-09-13,6.542200088500977,44.08000183105469,114.37999725341797,126.29000091552734,88.20999908447266
