date,dxy,gold,oil,us10y,sp500
2016-11-22,101.04000091552734,1211.0,48.029998779296875,2.321000099182129,2202.93994140625
2016-11-23,101.69999694824219,1189.0999755859375,47.959999084472656,2.3570001125335693,2204.719970703125
2016-11-25,101.48999786376953,1178.199951171875,46.060001373291016,2.371999979019165,2213.35009765625
2016-11-28,101.33000183105469,1190.5999755859375,47.08000183105469,2.319999933242798,2201.719970703125
2016-11-29,100.93000030517578,1187.9000244140625,45.22999954223633,2.302000045776367,2204.659912109375
2016-11-30,101.5,1170.800048828125,49.439998626708984,2.368000030517578,2198.81005859375
2016-12-01,101.04000091552734,1166.9000244140625,51.060001373291016,2.440999984741211,2191.080078125
2016-12-02,100.7699966430664,1175.0999755859375,51.68000030517578,2.390000104904175,2191.949951171875
2016-12-05,100.13999938964844,1174.0,51.790000915527344,2.38700008392334,2204.7099609375
2016-12-06,100.48999786376953,1167.5999755859375,50.93000030517578,2.3959999084472656,2212.22998046875
2016-12-07,100.2300033569336,1175.0,49.77000045776367,2.3469998836517334,2241.35009765625
2016-12-08,101.06999969482422,1169.800048828125,50.84000015258789,2.38700008392334,2246.18994140625
2016-12-09,101.56999969482422,1159.4000244140625,51.5,2.4639999866485596,2259.530029296875
2016-12-12,100.95999908447266,1163.5,52.83000183105469,2.4790000915527344,2256.9599609375
2016-12-13,101.02999877929688,1156.699951171875,52.97999954223633,2.4809999465942383,2271.719970703125
2016-12-14,102.0,1161.300048828125,51.040000915527344,2.5250000953674316,2253.280029296875
2016-12-15,103.12999725341797,1127.800048828125,50.900001525878906,2.5799999237060547,2262.030029296875
2016-12-16,102.94999694824219,1135.300048828125,51.900001525878906,2.5969998836517334,2258.070068359375
2016-12-19,103.13999938964844,1140.5,52.119998931884766,2.5420000553131104,2262.530029296875
2016-12-20,103.29000091552734,1131.5,52.22999954223633,2.568000078201294,2270.760009765625
2016-12-21,103.0199966430664,1131.0999755859375,52.4900016784668,2.5460000038146973,2265.179931640625
2016-12-22,103.08999633789062,1128.800048828125,52.95000076293945,2.552999973297119,2260.9599609375
2016-12-23,103.01000213623047,1131.9000244140625,53.02000045776367,2.5429999828338623,2263.7900390625
2016-12-27,103.0199966430664,1137.300048828125,53.900001525878906,2.562999963760376,2268.8798828125
2016-12-28,103.26000213623047,1139.4000244140625,54.060001373291016,2.50600004196167,2249.919921875
2016-12-29,102.68000030517578,1156.4000244140625,53.77000045776367,2.4769999980926514,2249.260009765625
2016-12-30,102.38999938964844,1150.0,53.720001220703125,2.446000099182129,2238.830078125
2017-01-03,103.20999908447266,1160.4000244140625,52.33000183105469,2.450000047683716,2257.830078125
2017-01-04,102.69999694824219,1163.800048828125,53.2599983215332,2.4519999027252197,2270.75
2017-01-05,101.5199966430664,1179.699951171875,53.7599983215332,2.368000030517578,2269.0
2017-01-06,102.22000122070312,1171.9000244140625,53.9900016784668,2.4179999828338623,2276.97998046875
2017-01-09,101.93000030517578,1183.5,51.959999084472656,2.375999927520752,2268.89990234375
2017-01-10,102.01000213623047,1184.199951171875,50.81999969482422,2.378999948501587,2268.89990234375
2017-01-11,101.77999877929688,1195.5999755859375,52.25,2.369999885559082,2275.320068359375
2017-01-12,101.3499984741211,1198.9000244140625,53.0099983215332,2.3610000610351562,2270.43994140625
2017-01-13,101.18000030517578,1195.300048828125,52.369998931884766,2.380000114440918,2274.639892578125
2017-01-17,100.33000183105469,1212.0,52.47999954223633,2.3269999027252197,2267.889892578125
2017-01-18,100.93000030517578,1211.300048828125,51.08000183105469,2.3889999389648438,2271.889892578125
2017-01-19,101.1500015258789,1200.9000244140625,51.369998931884766,2.4590001106262207,2263.68994140625
2017-01-20,100.73999786376953,1204.300048828125,52.41999816894531,2.4670000076293945,2271.31005859375
2017-01-23,100.16000366210938,1215.0,52.75,2.4030001163482666,2265.199951171875
2017-01-24,100.3499984741211,1210.300048828125,53.18000030517578,2.4709999561309814,2280.070068359375
2017-01-25,100.02999877929688,1197.300048828125,52.75,2.5230000019073486,2298.3701171875
2017-01-26,100.37999725341797,1189.5,53.779998779296875,2.507999897003174,2296.679931640625
2017-01-27,100.52999877929688,1188.0999755859375,53.16999816894531,2.4809999465942383,2294.68994140625
2017-01-30,100.43000030517578,1193.199951171875,52.630001068115234,2.4830000400543213,2280.89990234375
2017-01-31,99.51000213623047,1208.5999755859375,52.810001373291016,2.4509999752044678,2278.8701171875
2017-02-01,99.63999938964844,1205.5999755859375,53.880001068115234,2.4739999771118164,2279.550048828125
2017-02-02,99.8499984741211,1216.699951171875,53.540000915527344,2.4700000286102295,2280.85009765625
2017-02-03,99.87000274658203,1218.5,53.83000183105469,2.490999937057495,2297.419921875
2017-02-06,99.91000366210938,1230.0,53.0099983215332,2.4130001068115234,2292.56005859375
2017-02-07,100.26000213623047,1234.199951171875,52.16999816894531,2.3889999389648438,2293.080078125
2017-02-08,100.27999877929688,1237.5999755859375,52.34000015258789,2.3510000705718994,2294.669921875
2017-02-09,100.6500015258789,1235.0999755859375,53.0,2.3949999809265137,2307.8701171875
2017-02-10,100.80000305175781,1234.4000244140625,53.86000061035156,2.4089999198913574,2316.10009765625
2017-02-13,100.95999908447266,1224.4000244140625,52.93000030517578,2.434000015258789,2328.25
2017-02-14,101.25,1223.9000244140625,53.20000076293945,2.4700000286102295,2337.580078125
2017-02-15,101.18000030517578,1231.699951171875,53.11000061035156,2.502000093460083,2349.25
2017-02-16,100.44000244140625,1240.0,53.36000061035156,2.450000047683716,2347.219970703125
2017-02-17,100.94999694824219,1237.5999755859375,53.400001525878906,2.424999952316284,2351.159912109375
2017-02-21,101.37000274658203,1237.5,54.060001373291016,2.427000045776367,2365.3798828125
2017-02-22,101.33000183105469,1232.0,53.59000015258789,2.4179999828338623,2362.820068359375
2017-02-23,101.05000305175781,1250.199951171875,54.45000076293945,2.388000011444092,2363.81005859375
2017-02-24,101.08999633789062,1256.9000244140625,53.9900016784668,2.316999912261963,2367.340087890625
2017-02-27,101.12999725341797,1257.4000244140625,54.04999923706055,2.36899995803833,2369.75
2017-02-28,101.12000274658203,1252.5999755859375,54.0099983215332,2.3580000400543213,2363.639892578125
2017-03-01,101.77999877929688,1248.9000244140625,53.83000183105469,2.4630000591278076,2395.9599609375
2017-03-02,102.19999694824219,1231.9000244140625,52.61000061035156,2.489000082015991,2381.919921875
2017-03-03,101.54000091552734,1225.5,53.33000183105469,2.492000102996826,2383.1201171875
2017-03-06,101.63999938964844,1224.5,53.20000076293945,2.49399995803833,2375.31005859375
2017-03-07,101.80999755859375,1215.0999755859375,53.13999938964844,2.510999917984009,2368.389892578125
2017-03-08,102.06999969482422,1208.5,50.279998779296875,2.552000045776367,2362.97998046875
2017-03-09,101.8499984741211,1202.4000244140625,49.279998779296875,2.5980000495910645,2364.8701171875
2017-03-10,101.25,1200.699951171875,48.4900016784668,2.5820000171661377,2372.60009765625
2017-03-13,101.37999725341797,1202.4000244140625,48.400001525878906,2.6080000400543213,2373.469970703125
2017-03-14,101.69999694824219,1201.9000244140625,47.720001220703125,2.5950000286102295,2365.449951171875
2017-03-15,100.73999786376953,1200.0999755859375,48.86000061035156,2.507999897003174,2385.260009765625
2017-03-16,100.2699966430664,1226.5,48.75,2.5220000743865967,2381.3798828125
2017-03-17,100.30000305175781,1229.800048828125,48.779998779296875,2.500999927520752,2378.25
2017-03-20,100.41000366210938,1233.5999755859375,48.220001220703125,2.4730000495910645,2373.469970703125
2017-03-21,99.80999755859375,1246.0999755859375,47.34000015258789,2.436000108718872,2344.02001953125
2017-03-22,99.68000030517578,1249.300048828125,48.040000915527344,2.3959999084472656,2348.449951171875
2017-03-23,99.76000213623047,1246.9000244140625,47.70000076293945,2.4179999828338623,2345.9599609375
2017-03-24,99.62999725341797,1248.199951171875,47.970001220703125,2.4000000953674316,2343.97998046875
2017-03-27,99.16999816894531,1255.4000244140625,47.72999954223633,2.372999906539917,2341.590087890625
2017-03-28,99.70999908447266,1255.300048828125,48.369998931884766,2.4089999198913574,2358.570068359375
2017-03-29,100.0,1253.4000244140625,49.5099983215332,2.385999917984009,2361.1298828125
2017-03-30,100.41000366210938,1245.0,50.349998474121094,2.4159998893737793,2368.06005859375
2017-03-31,100.3499984741211,1247.300048828125,50.599998474121094,2.3959999084472656,2362.719970703125
2017-04-03,100.54000091552734,1250.800048828125,50.2400016784668,2.3499999046325684,2358.840087890625
2017-04-04,100.54000091552734,1255.0,51.029998779296875,2.3499999046325684,2360.159912109375
2017-04-05,100.55999755859375,1245.4000244140625,51.150001525878906,2.3570001125335693,2352.949951171875
2017-04-06,100.66999816894531,1250.300048828125,51.70000076293945,2.3429999351501465,2357.489990234375
2017-04-07,101.18000030517578,1254.300048828125,52.2400016784668,2.372999906539917,2355.5400390625
2017-04-10,101.0199966430664,1251.0999755859375,53.08000183105469,2.3610000610351562,2357.159912109375
2017-04-11,100.70999908447266,1271.199951171875,53.400001525878906,2.2980000972747803,2353.780029296875
2017-04-12,100.77999877929688,1275.300048828125,53.11000061035156,2.2960000038146973,2344.929931640625
2017-04-13,100.55999755859375,1285.9000244140625,53.18000030517578,2.2320001125335693,2328.949951171875
2017-04-17,100.30000305175781,1289.4000244140625,52.650001525878906,2.252000093460083,2349.010009765625
2017-04-18,99.5,1291.699951171875,52.40999984741211,2.178999900817871,2342.18994140625
2017-04-19,99.73999786376953,1281.4000244140625,50.439998626708984,2.2019999027252197,2338.169921875
2017-04-20,99.77999877929688,1281.9000244140625,50.27000045776367,2.240999937057495,2355.840087890625
2017-04-21,99.9800033569336,1287.4000244140625,49.619998931884766,2.236999988555908,2348.68994140625
2017-04-24,99.08999633789062,1275.800048828125,49.22999954223633,2.2730000019073486,2374.14990234375
2017-04-25,98.81999969482422,1265.5999755859375,49.560001373291016,2.3269999027252197,2388.610107421875
2017-04-26,98.95999908447266,1262.0999755859375,49.619998931884766,2.311000108718872,2387.449951171875
2017-04-27,99.08000183105469,1263.699951171875,48.970001220703125,2.2960000038146973,2388.77001953125
2017-04-28,99.05000305175781,1266.0999755859375,49.33000183105469,2.2820000648498535,2384.199951171875
2017-05-01,99.13999938964844,1253.300048828125,48.84000015258789,2.325000047683716,2388.330078125
2017-05-02,98.9800033569336,1255.0999755859375,47.65999984741211,2.2960000038146973,2391.169921875
2017-05-03,99.20999908447266,1246.4000244140625,47.81999969482422,2.309000015258789,2388.1298828125
2017-05-04,98.76000213623047,1226.5,45.52000045776367,2.3559999465942383,2389.52001953125
2017-05-05,98.6500015258789,1224.800048828125,46.220001220703125,2.3519999980926514,2399.2900390625
2017-05-08,99.1500015258789,1225.300048828125,46.43000030517578,2.375999927520752,2399.3798828125
2017-05-09,99.58999633789062,1214.300048828125,45.880001068115234,2.4070000648498535,2396.919921875
2017-05-10,99.66999816894531,1217.300048828125,47.33000183105469,2.4140000343322754,2399.6298828125
2017-05-11,99.62000274658203,1222.699951171875,47.83000183105469,2.4000000953674316,2394.43994140625
2017-05-12,99.25,1226.199951171875,47.84000015258789,2.3350000381469727,2390.89990234375
2017-05-15,98.91000366210938,1228.5999755859375,48.849998474121094,2.3380000591278076,2402.320068359375
2017-05-16,98.11000061035156,1235.0,48.65999984741211,2.3289999961853027,2400.669921875
2017-05-17,97.41999816894531,1257.5,49.06999969482422,2.2160000801086426,2357.030029296875
2017-05-18,97.87999725341797,1251.699951171875,49.349998474121094,2.2330000400543213,2365.719970703125
2017-05-19,97.1500015258789,1252.699951171875,50.33000183105469,2.244999885559082,2381.72998046875
2017-05-22,96.9800033569336,1260.699951171875,50.72999954223633,2.253999948501587,2394.02001953125
2017-05-23,97.3499984741211,1254.800048828125,51.470001220703125,2.2850000858306885,2398.419921875
2017-05-24,97.23999786376953,1252.4000244140625,51.36000061035156,2.2660000324249268,2404.389892578125
2017-05-25,97.25,1255.800048828125,48.900001525878906,2.255000114440918,2415.070068359375
2017-05-26,97.4000015258789,1267.5999755859375,49.79999923706055,2.25,2415.820068359375
2017-05-30,97.27999877929688,1262.0999755859375,49.65999984741211,2.2170000076293945,2412.909912109375
2017-05-31,96.91999816894531,1272.0,48.31999969482422,2.196000099182129,2411.800048828125
2017-06-01,97.19999694824219,1267.0,48.36000061035156,2.2170000076293945,2430.06005859375
2017-06-02,96.72000122070312,1276.800048828125,47.65999984741211,2.1589999198913574,2439.070068359375
2017-06-05,96.80000305175781,1279.300048828125,47.400001525878906,2.181999921798706,2436.10009765625
2017-06-06,96.63999938964844,1294.4000244140625,48.189998626708984,2.1470000743865967,2429.330078125
2017-06-07,96.75,1290.0999755859375,45.720001220703125,2.177999973297119,2433.139892578125
2017-06-08,96.91999816894531,1276.300048828125,45.63999938964844,2.194000005722046,2433.7900390625
2017-06-09,97.2699966430664,1268.5,45.83000183105469,2.1989998817443848,2431.77001953125
2017-06-12,97.13999938964844,1266.0999755859375,46.08000183105469,2.2130000591278076,2429.389892578125
2017-06-13,96.9800033569336,1265.800048828125,46.459999084472656,2.2070000171661377,2440.35009765625
2017-06-14,96.94000244140625,1272.800048828125,44.72999954223633,2.138000011444092,2437.919921875
2017-06-15,97.43000030517578,1252.199951171875,44.459999084472656,2.1619999408721924,2432.4599609375
2017-06-16,97.16000366210938,1254.0,44.7400016784668,2.1570000648498535,2433.14990234375
2017-06-19,97.52999877929688,1244.199951171875,44.20000076293945,2.190000057220459,2453.4599609375
2017-06-20,97.75,1241.0,43.22999954223633,2.1530001163482666,2437.030029296875
2017-06-21,97.55999755859375,1243.4000244140625,42.529998779296875,2.1549999713897705,2435.610107421875
2017-06-22,97.54000091552734,1247.5999755859375,42.7400016784668,2.1530001163482666,2434.5
2017-06-23,97.30000305175781,1256.199951171875,43.0099983215332,2.1440000534057617,2438.300048828125
2017-06-26,97.43000030517578,1246.300048828125,43.380001068115234,2.13700008392334,2439.070068359375
2017-06-27,96.47000122070312,1246.4000244140625,44.2400016784668,2.197999954223633,2419.3798828125
2017-06-28,96.05000305175781,1248.0,44.7400016784668,2.2209999561309814,2440.68994140625
2017-06-29,95.62999725341797,1244.199951171875,44.93000030517578,2.2669999599456787,2419.699951171875
2017-06-30,95.66000366210938,1240.699951171875,46.040000915527344,2.302000045776367,2423.409912109375
2017-07-03,96.19999694824219,1217.9000244140625,47.06999969482422,2.3459999561309814,2429.010009765625
2017-07-05,96.29000091552734,1220.4000244140625,45.130001068115234,2.3340001106262207,2432.5400390625
2017-07-06,95.81999969482422,1222.199951171875,45.52000045776367,2.369999885559082,2409.75
2017-07-07,96.01000213623047,1208.5999755859375,44.22999954223633,2.3929998874664307,2425.179931640625
2017-07-10,96.05000305175781,1212.0999755859375,44.400001525878906,2.371000051498413,2427.429931640625
2017-07-11,95.73999786376953,1213.5999755859375,45.040000915527344,2.361999988555908,2425.530029296875
2017-07-12,95.79000091552734,1218.0999755859375,45.4900016784668,2.3269999027252197,2443.25
2017-07-13,95.7300033569336,1216.300048828125,46.08000183105469,2.3480000495910645,2447.830078125
2017-07-14,95.11000061035156,1226.5999755859375,46.540000915527344,2.319000005722046,2459.27001953125
2017-07-17,95.12999725341797,1232.800048828125,46.02000045776367,2.309000015258789,2459.139892578125
2017-07-18,94.66000366210938,1241.0999755859375,46.400001525878906,2.263000011444092,2460.610107421875
2017-07-19,94.80000305175781,1241.199951171875,47.119998931884766,2.2679998874664307,2473.830078125
2017-07-20,94.2699966430664,1244.800048828125,46.790000915527344,2.2660000324249268,2473.449951171875
2017-07-21,93.94000244140625,1254.300048828125,45.77000045776367,2.2320001125335693,2472.5400390625
2017-07-24,93.9800033569336,1253.9000244140625,46.34000015258789,2.253999948501587,2469.909912109375
2017-07-25,94.05000305175781,1251.699951171875,47.88999938964844,2.3259999752044678,2477.1298828125
2017-07-26,93.66999816894531,1249.0,48.75,2.2820000648498535,2477.830078125
2017-07-27,93.86000061035156,1259.5999755859375,49.040000915527344,2.309999942779541,2475.419921875
2017-07-28,93.26000213623047,1268.4000244140625,49.709999084472656,2.2890000343322754,2472.10009765625
2017-07-31,92.86000061035156,1266.5999755859375,50.16999816894531,2.2920000553131104,2470.300048828125
2017-08-01,93.02999877929688,1272.5999755859375,49.15999984741211,2.250999927520752,2476.35009765625
2017-08-02,92.83000183105469,1271.800048828125,49.59000015258789,2.26200008392334,2477.570068359375
2017-08-03,92.80999755859375,1267.800048828125,49.029998779296875,2.2279999256134033,2472.159912109375
2017-08-04,93.54000091552734,1258.300048828125,49.58000183105469,2.2669999599456787,2476.830078125
2017-08-07,93.43000030517578,1258.199951171875,49.38999938964844,2.256999969482422,2480.909912109375
2017-08-08,93.63999938964844,1256.4000244140625,49.16999816894531,2.2829999923706055,2474.919921875
2017-08-09,93.5199966430664,1273.0,49.560001373291016,2.240999937057495,2474.02001953125
2017-08-10,93.4000015258789,1283.699951171875,48.59000015258789,2.2119998931884766,2438.2099609375
2017-08-11,93.06999969482422,1287.699951171875,48.81999969482422,2.188999891281128,2441.320068359375
2017-08-14,93.45999908447266,1284.199951171875,47.59000015258789,2.2190001010894775,2465.840087890625
2017-08-15,93.8499984741211,1273.699951171875,47.54999923706055,2.2660000324249268,2464.610107421875
2017-08-16,93.48999786376953,1276.9000244140625,46.779998779296875,2.2260000705718994,2468.110107421875
2017-08-17,93.62000274658203,1286.4000244140625,47.09000015258789,2.1989998817443848,2430.010009765625
2017-08-18,93.43000030517578,1285.699951171875,48.5099983215332,2.194000005722046,2425.550048828125
2017-08-21,93.0999984741211,1290.800048828125,47.369998931884766,2.180000066757202,2428.3701171875
2017-08-22,93.55000305175781,1285.0999755859375,47.63999938964844,2.2149999141693115,2452.510009765625
2017-08-23,93.1500015258789,1288.9000244140625,48.40999984741211,2.1710000038146973,2444.0400390625
2017-08-24,93.27999877929688,1286.5,47.43000030517578,2.194000005722046,2438.969970703125
2017-08-25,92.73999786376953,1292.5,47.869998931884766,2.1689999103546143,2443.050048828125
2017-08-28,92.20999908447266,1309.699951171875,46.56999969482422,2.1589999198913574,2444.239990234375
2017-08-29,92.3499984741211,1313.0999755859375,46.439998626708984,2.135999917984009,2446.300048828125
2017-08-30,92.87999725341797,1308.0999755859375,45.959999084472656,2.1429998874664307,2457.590087890625
2017-08-31,92.66999816894531,1316.199951171875,47.22999954223633,2.121000051498413,2471.64990234375
2017-09-01,92.80999755859375,1324.5,47.290000915527344,2.1570000648498535,2476.550048828125
2017-09-05,92.30999755859375,1339.199951171875,48.65999984741211,2.069999933242798,2457.85009765625
2017-09-06,92.29000091552734,1333.9000244140625,49.15999984741211,2.1080000400543213,2465.5400390625
2017-09-07,91.52999877929688,1345.0999755859375,49.09000015258789,2.061000108718872,2465.10009765625
2017-09-08,91.33000183105469,1346.0,47.47999954223633,2.061000108718872,2461.429931640625
2017-09-11,91.86000061035156,1331.0,48.06999969482422,2.125,2488.110107421875
2017-09-12,91.91000366210938,1328.0,48.22999954223633,2.1710000038146973,2496.47998046875
2017-09-13,92.5199966430664,1323.4000244140625,49.29999923706055,2.194999933242798,2498.3701171875
2017-09-14,92.12000274658203,1324.699951171875,49.88999938964844,2.197000026702881,2495.6201171875
2017-09-15,91.87000274658203,1320.4000244140625,49.88999938964844,2.2019999027252197,2500.22998046875
2017-09-18,92.05000305175781,1306.300048828125,49.90999984741211,2.2290000915527344,2503.8701171875
2017-09-19,91.79000091552734,1306.199951171875,49.47999954223633,2.243000030517578,2506.64990234375
2017-09-20,92.51000213623047,1312.0,50.40999984741211,2.2769999504089355,2508.239990234375
2017-09-21,92.26000213623047,1290.5999755859375,50.54999923706055,2.2780001163482666,2500.60009765625
2017-09-22,92.16999816894531,1293.300048828125,50.65999984741211,2.26200008392334,2502.219970703125
2017-09-25,92.6500015258789,1306.800048828125,52.220001220703125,2.2200000286102295,2496.659912109375
2017-09-26,92.97000122070312,1297.0,51.880001068115234,2.2290000915527344,2496.840087890625
2017-09-27,93.36000061035156,1283.4000244140625,52.13999938964844,2.309000015258789,2507.0400390625
2017-09-28,93.08999633789062,1285.5,51.560001373291016,2.309000015258789,2510.06005859375
2017-09-29,93.08000183105469,1281.5,51.66999816894531,2.3259999752044678,2519.360107421875
2017-10-02,93.55999755859375,1272.699951171875,50.58000183105469,2.3369998931884766,2529.1201171875
2017-10-03,93.56999969482422,1271.5,50.41999816894531,2.3340001106262207,2534.580078125
2017-10-04,93.45999908447266,1273.699951171875,49.97999954223633,2.3299999237060547,2537.739990234375
2017-10-05,93.95999908447266,1269.9000244140625,50.790000915527344,2.3499999046325684,2552.070068359375
2017-10-06,93.80000305175781,1271.5999755859375,49.290000915527344,2.369999885559082,2549.330078125
2017-10-09,93.73999786376953,1281.800048828125,49.58000183105469,2.3610000610351562,2544.72998046875
2017-10-10,93.29000091552734,1290.5999755859375,50.91999816894531,2.3450000286102295,2550.639892578125
2017-10-11,92.95999908447266,1285.800048828125,51.29999923706055,2.3450000286102295,2555.239990234375
2017-10-12,93.12000274658203,1293.300048828125,50.599998474121094,2.322999954223633,2550.929931640625
2017-10-13,93.08999633789062,1301.5,51.45000076293945,2.2799999713897705,2553.169921875
2017-10-16,93.27999877929688,1299.9000244140625,51.869998931884766,2.306999921798706,2557.639892578125
2017-10-17,93.48999786376953,1283.0,51.880001068115234,2.2980000972747803,2559.360107421875
2017-10-18,93.36000061035156,1279.9000244140625,52.040000915527344,2.3389999866485596,2561.260009765625
2017-10-19,93.2699966430664,1286.9000244140625,51.290000915527344,2.321000099182129,2562.10009765625
2017-10-20,93.69999694824219,1277.4000244140625,51.470001220703125,2.38100004196167,2575.2099609375
2017-10-23,93.94000244140625,1277.699951171875,51.900001525878906,2.375999927520752,2564.97998046875
2017-10-24,93.95999908447266,1275.0,52.470001220703125,2.4059998989105225,2569.1298828125
2017-10-25,93.70999908447266,1275.4000244140625,52.18000030517578,2.444000005722046,2557.14990234375
2017-10-26,94.61000061035156,1266.300048828125,52.63999938964844,2.4519999027252197,2560.39990234375
2017-10-27,94.91999816894531,1268.5,53.900001525878906,2.427999973297119,2581.070068359375
2017-10-30,94.48999786376953,1274.0999755859375,54.150001525878906,2.369999885559082,2572.830078125
2017-10-31,94.55000305175781,1267.0,54.380001068115234,2.375999927520752,2575.260009765625
2017-11-01,94.81999969482422,1274.0999755859375,54.29999923706055,2.375999927520752,2579.360107421875
2017-11-02,94.69000244140625,1274.9000244140625,54.540000915527344,2.3469998836517334,2579.85009765625
2017-11-03,94.94000244140625,1266.5,55.63999938964844,2.3429999351501465,2587.840087890625
2017-11-06,94.72000122070312,1279.4000244140625,57.349998474121094,2.319999933242798,2591.1298828125
2017-11-07,94.91000366210938,1273.699951171875,57.20000076293945,2.306999921798706,2590.639892578125
2017-11-08,94.87000274658203,1281.5999755859375,56.810001373291016,2.325000047683716,2594.3798828125
