date,coinbase_close,binance_close,premium_usd,premium_bps,premium_bps_ema7,premium_bps_ema30
2017-11-25,8795.5,8700.01,95.48999999999978,109.75849453046527,60.38529375418849,51.93031321816505
2017-11-26,9401.11,9128.02,273.09000000000015,299.1776968060988,120.08339451717683,67.89949863443292
2017-11-27,9768.71,9650.0,118.70999999999913,123.01554404144932,120.81643189824506,71.45907198253771
2017-11-28,9949.0,9896.8,52.20000000000073,52.74432139681595,103.79840427288606,70.25049368499462
2017-11-29,9935.98,9687.88,248.10000000000036,256.09318034492514,141.87209829089872,82.25125936543948
2017-11-30,9903.0,9838.96,64.04000000000087,65.08818005155126,122.67611873106077,81.14302099157507
2017-12-01,10869.84,10782.99,86.85000000000036,80.54352271494203,112.14296972703063,81.10431287376767
2017-12-02,10930.24,10890.01,40.22999999999956,36.942114837359426,93.34275600461223,78.25301574177823
2017-12-03,11290.0,11165.41,124.59000000000015,111.58569188234102,97.90348997404455,80.40500996495722
2017-12-04,11643.98,11579.0,64.97999999999956,56.11883582347321,87.45732643640152,78.83713836610873
2017-12-05,11718.35,11699.99,18.360000000000582,15.69232110454788,69.51607510343787,74.76079433563305
2017-12-06,14090.0,13550.05,539.9500000000007,398.48561444422836,151.75845993863635,95.65818335768296
2017-12-07,17390.01,16599.0,791.0099999999984,476.54075546719633,232.95403382077697,120.2443682873114
2017-12-08,16367.03,15880.0,487.03000000000065,306.693954659949,251.38901403057008,132.27937985763268
2017-12-09,15309.98,14656.07,653.9099999999999,446.17008515925426,300.0842818127413,152.5398516519793
2017-12-10,15290.01,14899.98,390.03000000000065,261.7654520341639,290.5045743680969,159.58974346667858
2017-12-11,16885.76,16587.97,297.78999999999724,179.5216653996823,262.75884712599316,160.8761994984379
2017-12-12,17730.12,16349.99,1380.1299999999992,844.1167242304126,408.0983164020983,204.97308691847772
2017-12-13,16689.61,16033.29,656.3199999999997,409.34829969395014,408.4108122250613,218.16330049751284
2017-12-14,16749.78,16334.98,414.7999999999993,253.9335830224454,369.7915049244073,220.47183279399565
2017-12-15,17738.67,17539.83,198.8399999999965,113.36483876981606,305.68483838575946,213.55954135488534
2017-12-16,19650.01,19102.66,547.3499999999985,286.5307763421421,300.8963228748551,218.26874137003935
2017-12-17,19378.99,18860.02,518.9700000000012,275.169379459832,294.4645870210993,221.94075575057727
2017-12-18,19039.01,18856.25,182.7599999999984,96.92277096453373,245.0791330069579,213.87301272544698
2017-12-19,17838.73,17295.2,543.5299999999988,314.2663860493089,262.37594626754566,220.35155699499003
2017-12-20,16496.89,16488.98,7.9099999999998545,4.797143304193785,197.98124552670768,206.44170247858443
2017-12-21,15758.8,15492.64,266.15999999999985,171.7977052329367,191.4353604532649,204.20613707087097
2017-12-22,14210.57,13326.61,883.9599999999991,663.3044712796421,309.40263815985924,233.83119617876108
2017-12-23,15075.89,13300.0,1775.8899999999994,1335.2556390977431,565.8658883943302,304.90388091121486
2017-12-24,14221.94,13500.0,721.9400000000005,534.7703703703698,558.09200888834,319.73652347239556
2017-12-25,14171.98,13699.34,472.6399999999994,345.0093216169536,504.8213370704934,321.36728848556356
2017-12-26,15790.88,15689.01,101.86999999999898,64.93080187978562,394.84870327281646,304.8205130020174
2017-12-27,15367.08,15459.99,-92.90999999999985,-60.0970634521758,281.11226159156837,281.27413412816884
2017-12-28,14450.01,14182.11,267.89999999999964,188.899959173916,258.0591859871553,275.31372625403327
2017-12-29,14565.05,14378.9,186.14999999999964,129.46052896953165,225.90952173274937,265.9026850110147
2017-12-30,12839.99,12440.01,399.97999999999956,321.5270727274322,249.81390948142007,269.49176815851985
2017-12-31,13863.13,13716.36,146.76999999999862,107.00360737105008,214.11133395382757,259.0075324878973
2018-01-01,13480.01,13380.0,100.01000000000022,74.74588938714444,179.26997281215677,247.1184873728515
2018-01-02,14781.51,14675.11,106.39999999999964,72.50371547470547,152.57840847779394,235.85195692229752
2018-01-03,15098.14,14919.51,178.6299999999992,119.72913319539202,144.36608965719344,228.35950159569435
2018-01-04,15144.99,15059.54,85.44999999999891,56.741440973628876,122.45992748630229,217.28645583060964
2018-01-05,16960.01,16960.39,-0.38000000000101863,-0.224051451647167,91.78893275181493,203.2524376029452
2018-01-06,17098.99,17069.79,29.200000000000728,17.10624442362807,73.1182606697682,191.24213933139688
2018-01-07,16174.22,16150.03,24.18999999999869,14.978300349905993,58.58327058980265,179.86951123385194
2018-01-08,14993.74,14902.54,91.19999999999891,61.19762134508599,59.23685827862349,172.21277687214717
2018-01-09,14480.99,14400.0,80.98999999999978,56.243055555555976,58.48840759785661,164.73041745263095
2018-01-10,14875.18,14907.09,-31.909999999999854,-21.405921611796774,38.51482529544326,152.72095785456983
2018-01-11,13308.06,13238.78,69.27999999999884,52.33110603847013,41.96889548119998,146.24385844585268
2018-01-12,13820.0,13740.01,79.98999999999978,58.216842636940044,46.03088227013499,140.56442152671457
2018-01-13,14187.95,14210.0,-22.049999999999272,-15.51724137931032,30.643851357773656,130.49418132618564
2018-01-14,13656.23,13474.99,181.23999999999978,134.50102745901748,56.60814538308462,130.75269846714352
2018-01-15,13590.0,13539.93,50.06999999999971,36.97951171091729,51.70098696504279,124.70257596336877
2018-01-16,11570.01,10900.0,670.0100000000002,614.688073394496,192.44775857240614,156.31571417626145
2018-01-17,11200.01,10988.79,211.21999999999935,192.21406542485607,192.38933528551865,158.63181706965634
2018-01-18,11305.53,10961.97,343.5600000000013,313.4108194056373,222.64470631554832,168.6178827655621
2018-01-19,11498.99,11474.98,24.01000000000022,20.92378374515702,172.21447567295047,159.08894234213082
2018-01-20,12762.8,12799.94,-37.14000000000124,-29.01576101138059,121.9069165018677,146.95281085345408
2018-01-21,11518.17,11530.0,-11.829999999999927,-10.260190806591352,88.86513967475292,136.8097674586131
2018-01-22,10766.7,10760.05,6.650000000001455,6.180268679050194,68.19392192582724,128.38184869316296
2018-01-23,10824.94,10799.18,25.76000000000022,23.85366296330016,57.10885718519547,121.63793820081844
2018-01-24,11356.79,11349.99,6.800000000001091,5.991194705898817,44.3294415653713,114.17669592270485
2018-01-25,11118.0,11175.27,-57.27000000000044,-51.24708396307187,20.4353101832605,103.50397714613909
2018-01-26,11086.89,11089.0,-2.110000000000582,-1.9027865452259096,14.850786001138898,96.7034115194165
2018-01-27,11319.0,11491.0,-172.0,-149.68236010791003,-26.282500526123343,80.8072726376569
2018-01-28,11536.0,11879.95,-343.9500000000007,-289.5214205446994,-92.09223053076737,56.914701460899984
2018-01-29,11123.01,11251.0,-127.98999999999978,-113.75877699760007,-97.50886714747556,45.90333795881059
2018-01-30,9995.0,10237.51,-242.51000000000022,-236.8837734957041,-132.3525937345327,27.658742606543928
2018-01-31,10099.99,10285.1,-185.11000000000058,-179.97880428970103,-144.25914637332477,14.262589416214578
2018-02-01,9014.23,9224.52,-210.29000000000087,-227.96850134207625,-165.18648511551262,-1.365421976031648
2018-02-02,8787.52,8873.03,-85.51000000000022,-96.3706873525727,-147.98253567477764,-7.494866981203802
2018-02-03,9240.0,9199.96,40.04000000000087,43.5219283562116,-100.10641966703032,-4.20342413646563
2018-02-04,8167.91,8184.81,-16.900000000000546,-20.648005268296686,-80.2418160673469,-5.264375919355992
2018-02-05,6905.19,6939.99,-34.80000000000018,-50.14416447285952,-72.71740316872506,-8.159874397670585
2018-02-06,7688.46,7652.14,36.31999999999971,47.463846714774775,-42.67209069785009,-4.571214476267018
2018-02-07,7575.75,7599.0,-23.25,-30.596131069877686,-39.65310079085698,-6.250255688831011
2018-02-08,8218.1,7784.02,434.0799999999999,557.655298932942,109.67399914009279,30.131038416451723
2018-02-09,8671.01,8683.92,-12.909999999999854,-14.86655795999936,78.53885986506975,27.227945991132138
2018-02-10,8547.49,8533.98,13.510000000000218,15.830831569796366,62.86185279125141,26.492643146941088
2018-02-11,8072.99,8063.88,9.109999999999673,11.297291130323295,49.97071237601938,25.51229144521717
2018-02-12,8872.28,8903.0,-30.719999999999345,-34.50522295855296,28.851728542376286,21.64017005618605
2018-02-13,8520.01,8539.9,-19.889999999999418,-23.29067085094616,15.816128694045673,18.74138953898612
2018-02-14,9472.98,9449.99,22.98999999999978,24.328068072030362,17.944113538541846,19.101822341527395
2018-02-15,10031.23,10000.09,31.139999999999418,31.139719742521166,21.243015089536673,19.87846477276712
2018-02-16,10167.49,10159.98,7.510000000000218,7.391746834146673,17.78019802568917,19.072866293078434
2018-02-17,11121.5,11039.55,81.95000000000073,74.23309826940505,31.893423086618142,22.631606532687787
2018-02-18,10380.04,10383.43,-3.389999999999418,-3.264817117272223,23.10386303564555,20.96086267345681
2018-02-19,11140.0,11153.0,-13.0,-11.656056666368153,14.413883110142121,18.85653722616928
2018-02-20,11235.57,11200.99,34.57999999999993,30.872271111750393,18.52848011054419,19.631748645232634
2018-02-21,10454.27,10437.6,16.670000000000073,15.971104468459618,17.889136200023046,19.395577260519474
2018-02-22,9830.0,9811.04,18.959999999999127,19.32516838174081,18.248144245452487,19.391034737948697
2018-02-23,10144.99,10131.04,13.949999999998909,13.769563638086346,17.12849909361095,19.028358117863736
2018-02-24,9688.62,9694.51,-5.889999999999418,-6.0756036148290615,11.327473416500945,17.40874323326971
2018-02-25,9597.99,9590.0,7.989999999999782,8.331595411887882,10.578503915347678,16.823119287872075
2018-02-26,10300.0,10324.0,-24.0,-23.246803564509477,2.122177045383387,14.237956758531299
2018-02-27,10566.57,10569.04,-2.470000000001164,-2.3370145254453245,1.0073791526762088,13.168601366990478
2018-02-28,10307.27,10326.76,-19.48999999999978,-18.873296174211074,-3.962789679045613,11.101377820645874
2018-03-01,10895.92,10920.0,-24.079999999999927,-22.05128205128193,-8.484912772104693,8.962492328030137
2018-03-02,11000.0,11039.0,-39.0,-35.32928707310479,-15.196006347354718,6.1049529107596685
2018-03-03,11432.5,11464.48,-31.979999999999563,-27.894854367577217,-18.370718352410343,3.9114131783784263
2018-03-04,11469.9,11515.0,-45.100000000000364,-39.16630481980099,-23.569614969258005,1.132201086577797
2018-03-05,11377.54,11454.0,-76.45999999999913,-66.75397241138414,-34.365704329789544,-3.247558645415806
2018-03-06,10700.0,10716.48,-16.479999999999563,-15.378183881273877,-29.618824217660624,-4.030180732162017
2018-03-07,9925.0,9910.0,15.0,15.136226034309086,-18.430061654668194,-2.7936367286608403
2018-03-08,9304.89,9271.64,33.25,35.86204813819327,-4.857034206452824,-0.29971849782149373
2018-03-09,9255.0,9227.0,28.0,30.345724504172722,3.9436554712035643,1.6774091399941085
2018-03-10,8795.44,8770.22,25.220000000001164,28.75640519850231,10.146842903028253,3.424443030803882
2018-03-11,9533.88,9533.57,0.3099999999994907,0.3251667528525459,7.691423865484325,3.22448952050588
2018-03-12,9120.0,9131.34,-11.340000000000146,-12.418768767782362,2.6638757071676524,2.215246096296374
2018-03-13,9145.41,9150.0,-4.5900000000001455,-5.016393442622835,0.74380841972003,1.7486882941230903
2018-03-14,8207.02,8170.0,37.02000000000044,45.31211750306019,11.885885690555073,4.559234439009633
2018-03-15,8259.99,8240.98,19.01000000000022,23.067644867480475,14.681325484786424,5.753326358450051
2018-03-16,8275.0,8260.0,15.0,18.15980629539915,15.550945687439606,6.553744998345295
2018-03-17,7857.6,7824.8,32.80000000000018,41.91800429403925,22.142710339089515,8.83531165932973
2018-03-18,8192.0,8189.99,2.0100000000002183,2.4542154508133684,17.220586617020476,8.423627772158609
2018-03-19,8589.0,8600.0,-11.0,-12.790697674418539,9.71776554416072,7.054960803161211
2018-03-20,8900.0,8909.98,-9.979999999999563,-11.200923009927477,4.488093405638669,5.877161194478217
2018-03-21,8891.81,8885.0,6.809999999999491,7.66460326392826,5.282220870211067,5.992480097479187
2018-03-22,8715.09,8722.9,-7.809999999999491,-8.953444382028275,1.723304557151231,5.028226437404032
2018-03-23,8927.1,8898.03,29.06999999999971,32.67015283158203,9.460016625758932,6.811577336796092
2018-03-24,8531.34,8546.86,-15.520000000000437,-18.15871559847748,2.5553335696998274,5.200590011774609
2018-03-25,8453.0,8470.15,-17.149999999999636,-20.2475753085829,-3.1453936498708557,3.5587722421812127
2018-03-26,8145.0,8134.23,10.770000000000437,13.240343585072534,0.9510406588649924,4.183389980273493
2018-03-27,7793.61,7795.51,-1.9000000000005457,-2.4373004460265246,0.10395538264211304,3.756248513967828
2018-03-28,7942.72,7949.3,-6.579999999999927,-8.277458392562664,-1.9913980611590818,2.979880073985428
2018-03-29,7080.0,7090.14,-10.140000000000327,-14.301551168242055,-5.068936337929825,1.8649486869304681
2018-03-30,6848.01,6840.23,7.780000000000655,11.373886550598566,-0.9582306157977263,2.47842872368689
2018-03-31,6928.5,6923.91,4.5900000000001455,6.629202285992619,0.9386276096498605,2.7462206377079115
2018-04-01,6816.01,6813.01,3.0,4.403340080227913,1.804805727294374,2.8531315961090042
2018-04-02,7045.01,7056.0,-10.989999999999782,-15.575396825396881,-2.5402449108784406,1.6641940015970111
2018-04-03,7424.9,7405.21,19.6899999999996,26.58938774187325,4.742163252309483,3.272271367573565
2018-04-04,6791.68,6796.1,-4.420000000000073,-6.503730080487102,1.9306899191103364,2.641561468138369
2018-04-05,6785.85,6770.76,15.090000000000146,22.287010616237612,7.0197700933921565,3.9090100420162366
2018-04-06,6619.01,6601.39,17.61999999999989,26.691348337244403,11.937664654355219,5.378838581383784
2018-04-07,6894.01,6895.8,-1.7899999999999636,-2.595782940340019,8.304302755681407,4.864346784428474
2018-04-08,7020.01,7018.0,2.0100000000002183,2.864063835850139,6.94424302572359,4.735296251466217
2018-04-09,6771.13,6782.72,-11.590000000000146,-17.087540101906605,0.9362972438160402,3.327371119783354
2018-04-10,6824.99,6843.9,-18.909999999999854,-27.630444629523907,-6.2053882245189484,1.330092411419544
2018-04-11,6942.99,6953.79,-10.800000000000182,-15.53109886838766,-8.536815885486126,0.2422734801155981
2018-04-12,7916.0,7923.0,-7.0,-8.835037233371201,-8.611371222457395,-0.3433595391745331
2018-04-13,7893.19,7877.41,15.779999999999745,20.03196482092351,-1.4505372116121669,0.9711776633727146
2018-04-14,8003.11,7999.01,4.099999999999454,5.125634297242776,0.1935056656015693,1.2392071516723306
2018-04-15,8355.25,8355.0,0.25,0.2992220227415743,0.21993475488657055,1.1785629438687228
2018-04-16,8048.93,8064.92,-15.989999999999782,-19.826607083517356,-4.791700704714412,-0.1766094400753953
2018-04-17,7892.1,7885.02,7.079999999999927,8.979051416482253,-1.3490126744152449,0.41407840772952853
2018-04-18,8152.05,8173.0,-20.949999999999818,-25.633182429951606,-7.420055113299337,-1.2663901680979441
2018-04-19,8274.0,8278.0,-4.0,-4.83208504469701,-6.773062596148755,-1.4964350160944522
2018-04-20,8866.27,8856.98,9.290000000000873,10.488902537886258,-2.4575713126400003,-0.7231873777309081
2018-04-21,8915.42,8915.31,0.11000000000058208,0.12338325868777034,-1.8123326698080575,-0.6685699137330727
2018-04-22,8795.01,8787.02,7.989999999999782,9.092957566956272,0.9139898893830256,-0.038793908580193444
2018-04-23,8931.3,8934.01,-2.710000000000946,-3.033352324433025,-0.07284566407098726,-0.23199123682570713
2018-04-24,9645.1,9619.99,25.110000000000582,26.101898234822674,6.47084031065243,1.4669694655115724
2018-04-25,8865.98,8869.99,-4.010000000000218,-4.520861917545194,3.722914753603024,1.0806577439661529
2018-04-26,9272.11,9266.0,6.110000000000582,6.5939995683139685,4.440685957280761,1.4363572332259495
2018-04-27,8922.55,8915.35,7.199999999998909,8.075958879907308,5.349504187937398,1.8647186486238974
2018-04-28,9329.99,9348.0,-18.01000000000022,-19.26615318784797,-0.8044101560089454,0.5014365385734173
2018-04-29,9389.01,9419.0,-29.98999999999978,-31.839898078351858,-8.563282136594674,-1.5851012589484084
2018-04-30,9243.83,9246.01,-2.180000000000291,-2.3577737856661507,-7.011905048862543,-1.6349511011765196
2018-05-01,9072.29,9071.48,0.8100000000013097,0.892908323670838,-5.035701705729197,-1.4718633908549352
2018-05-02,9190.48,9247.84,-57.36000000000058,-62.02529455527017,-19.28309991811444,-5.378536492290634
2018-05-03,9725.74,9750.0,-24.26000000000022,-24.882051282051343,-20.682837759098664,-6.636827806136265
2018-05-04,9685.0,9713.99,-28.98999999999978,-29.84355553176332,-22.973017202264828,-8.134036087781
2018-05-05,9800.0,9864.0,-64.0,-64.88240064882356,-33.45036306390451,-11.795220992605914
2018-05-06,9600.0,9659.01,-59.01000000000022,-61.093217627893324,-40.36107670490171,-14.975736981304136
2018-05-07,9353.0,9365.0,-12.0,-12.813667912440208,-33.474224506786335,-14.836248651132022
2018-05-08,9177.82,9187.56,-9.739999999999782,-10.601291311294059,-27.755991207913265,-14.563025591179432
2018-05-09,9300.08,9310.0,-9.920000000000073,-10.655209452201664,-23.480795768985363,-14.310908415942457
2018-05-10,9010.51,9002.2,8.30999999999949,9.231076847882047,-15.302827614768507,-12.792070628918484
2018-05-11,8403.33,8400.0,3.3299999999999272,3.9642857142863086,-10.486049282504803,-11.711015362281161
2018-05-12,8475.0,8465.94,9.05999999999949,10.701705894442526,-5.1891104882679695,-10.265033322333812
2018-05-13,8686.1,8679.71,6.390000000001237,7.3619971174165855,-2.05133358684683,-9.127805534822539
2018-05-14,8670.0,8663.34,6.6599999999998545,7.687566227343456,0.38339136670074236,-8.042942825135546
2018-05-15,8477.46,8462.0,15.459999999999127,18.26991255022392,4.855021662581538,-6.345339230056125
2018-05-16,8344.0,8330.0,14.0,16.80672268907557,7.842946919205047,-4.8516577974187145
2018-05-17,8059.0,8041.46,17.539999999999964,21.811959519788537,11.33520006935092,-3.131424402183765
2018-05-18,8238.51,8239.81,-1.2999999999992724,-1.5777062820609977,8.10697348149794,-3.0311845223796805
2018-05-19,8235.6,8233.49,2.110000000000582,2.562704272428551,6.720906179230592,-2.670288467442396
2018-05-20,8516.86,8526.98,-10.119999999998981,-11.868211254159045,2.073626820883182,-3.2637028464077336
