date,ibit_close,ibit_volume,fbtc_close,fbtc_volume,arkb_close,arkb_volume,bitb_close,bitb_volume,etf_total_dollar_vol
2024-05-16,37.150001525878906,22092100,57.02000045776367,4932600,21.739999771118164,3244200,35.529998779296875,1307900,1218976995.6287384
2024-05-17,38.279998779296875,25516900,58.790000915527344,5365900,22.3799991607666,3312900,36.619998931884766,1577100,1424144266.2992477
2024-05-20,39.970001220703125,32788600,61.41999816894531,8622500,23.399999618530273,5621700,38.2599983215332,1503600,2029229827.5686264
2024-05-21,39.470001220703125,29875200,60.599998474121094,7238800,23.10333251953125,4255800,37.75,1982500,1791007986.9598389
2024-05-22,39.709999084472656,20566800,61.09000015258789,6111100,23.21666717529297,2849700,37.9640007019043,1178800,1300947209.5798492
2024-05-23,38.27000045776367,23933800,58.720001220703125,5591900,22.376667022705078,4687200,36.630001068115234,1361700,1399065897.9053497
2024-05-24,39.459999084472656,19910900,60.56999969482422,6803800,23.079999923706055,3838800,37.720001220703125,1515000,1343535565.2511597
2024-05-28,38.97999954223633,19703200,59.83000183105469,4708700,22.796667098999023,3891900,37.310001373291016,1846500,1207367522.8208542
2024-05-29,38.31999969482422,14675500,58.790000915527344,3746800,22.406667709350586,2794800,36.650001525878906,900800,878276007.2402954
2024-05-30,39.15999984741211,25868100,60.150001525878906,6969200,22.916667938232422,3943500,37.470001220703125,1546500,1580511419.5892334
2024-05-31,38.54999923706055,23144700,59.11000061035156,4651900,22.516666412353516,5303400,36.849998474121094,2201500,1367742139.473343
2024-06-03,39.439998626708984,27654000,60.54999923706055,4311400,23.086666107177734,4742700,37.7599983215332,2221500,1545105956.351471
2024-06-04,40.16999816894531,40569500,61.66999816894531,7650400,23.496667861938477,5390100,38.45000076293945,3637900,2368003541.924858
2024-06-05,40.66999816894531,30997600,62.380001068115234,5593200,23.773332595825195,3614400,38.88999938964844,1440800,1751535201.6708374
2024-06-06,40.15999984741211,20193000,61.650001525878906,3955400,23.489999771118164,3377400,38.43000030517578,1070300,1175268047.5078583
2024-06-07,39.41999816894531,35710300,60.4900016784668,6075900,23.05666732788086,6935100,37.720001220703125,2597700,2033116702.5672913
2024-06-10,39.59000015258789,15645900,60.790000915527344,2887600,23.15333366394043,2227500,37.869998931884766,1824400,915622466.8188095
2024-06-11,38.43000030517578,29402900,58.95000076293945,4744400,22.446666717529297,5383500,36.7400016784668,2175700,1610412691.518402
2024-06-12,38.45000076293945,27518600,59.0,5504700,22.5,6848100,36.779998779296875,2293400,1621300990.195465
2024-06-13,37.900001525878906,24858500,58.130001068115234,5583700,22.170000076293945,5592000,36.27000045776367,1796400,1455847744.1440582
2024-06-14,37.29999923706055,22309000,57.25,6901500,21.80666732788086,6059400,35.689998626708984,1569100,1415373054.831314
2024-06-17,37.97999954223633,17785600,58.310001373291016,3539700,22.22333335876465,3430200,36.36000061035156,1309200,1005729982.6057434
2024-06-18,36.63999938964844,25778200,56.279998779296875,4849100,21.446666717529297,3980400,35.09000015258789,1567600,1357793970.7885742
2024-06-20,37.040000915527344,15271100,56.88999938964844,3626900,21.670000076293945,3860700,35.470001220703125,1833200,920660872.2997665
2024-06-21,36.58000183105469,20912400,56.13999938964844,4533500,21.40333366394043,2457600,35.02000045776367,992800,1106855006.791687
2024-06-24,33.76499938964844,46597000,51.810001373291016,8900400,19.746667861938477,10519800,32.31999969482422,3621600,2359258520.2510834
2024-06-25,35.29999923706055,31208500,54.16999816894531,6855400,20.636667251586914,10480800,33.79999923706055,3537400,1808869931.0688019
2024-06-26,34.709999084472656,13026600,53.31999969482422,3507700,20.303333282470703,3252900,33.22999954223633,1126600,742665467.3221588
2024-06-27,34.97999954223633,14788800,53.709999084472656,3400100,20.456666946411133,2868900,33.47999954223633,890300,788426960.512352
2024-06-28,34.13999938964844,18313100,52.459999084472656,5284600,19.99333381652832,3005400,32.689998626708984,1844000,1022807656.9042206
2024-07-01,36.0,18509900,55.279998779296875,4329200,21.05666732788086,6264000,34.439998626708984,1886100,1102530816.2670135
2024-07-02,35.220001220703125,13772200,54.11000061035156,3339900,20.606666564941406,3498000,33.709999084472656,1055000,773425060.5285645
2024-07-03,34.439998626708984,12793300,52.869998931884766,2880900,20.136667251586914,2784900,32.95000076293945,1288700,691455684.9660873
2024-07-05,32.20000076293945,47018300,49.43000030517578,10715800,18.85333251953125,9312600,30.81999969482422,3515400,2327589464.4908905
2024-07-08,32.15999984741211,28999100,49.400001525878906,8256400,18.81333351135254,7342200,30.790000915527344,2792500,1564589559.0370178
2024-07-09,32.959999084472656,17924500,50.599998474121094,4677400,19.28333282470703,3965100,31.559999465942383,1624000,955181718.5684204
2024-07-10,32.66999816894531,17248800,50.150001525878906,4630000,19.133333206176758,3787500,31.260000228881836,1781600,923873087.4074936
2024-07-11,32.70000076293945,21952200,50.189998626708984,4370700,19.123332977294922,4792500,31.260000228881836,1296900,1069392051.3364792
2024-07-12,32.849998474121094,16921000,50.43000030517578,4216100,19.206666946411133,5105100,31.420000076293945,2135700,933628398.0583191
2024-07-15,36.150001525878906,34245900,55.529998779296875,7482600,21.15333366394043,7960500,34.58000183105469,2681400,1914612035.662651
2024-07-16,37.16999816894531,27810500,57.06999969482422,4528300,21.74333381652832,4902300,35.540000915527344,2070300,1472317122.9597092
2024-07-17,36.84000015258789,32704100,56.540000915527344,4151200,21.530000686645508,3445500,35.2400016784668,1644600,1571665224.9170303
2024-07-18,36.220001220703125,22725800,55.599998474121094,4665400,21.18666648864746,3770400,34.65999984741211,1224000,1204830783.7646484
2024-07-19,38.400001525878906,46756100,58.880001068115234,10452800,22.433332443237305,9190800,36.650001525878906,3029800,2728117632.951355
2024-07-22,38.93000030517578,24116200,59.72999954223633,5046800,22.770000457763672,4378500,37.209999084472656,1627700,1400554197.5635529
2024-07-23,37.34000015258789,35482200,57.310001373291016,6683100,21.836666107177734,4169100,35.72999954223633,2089300,1873603756.3030243
2024-07-24,37.41999816894531,23403000,57.40999984741211,3546500,21.873332977294922,3900300,35.779998779296875,1180000,1206877740.777588
2024-07-25,36.83000183105469,21928800,56.540000915527344,4786300,21.540000915527344,4383000,35.25,2055000,1245103724.547577
2024-07-26,38.790000915527344,28993200,59.52000045776367,7147800,22.68000030517578,4295700,37.11000061035156,2324000,1733753432.5454712
2024-07-29,38.34000015258789,38158700,58.849998474121094,6512800,22.42333221435547,8012700,36.66999816894531,2766700,2127409151.8527985
2024-07-30,37.54999923706055,19556000,57.630001068115234,4340200,21.946666717529297,4154400,35.91999816894531,1232000,1119882185.6712341
2024-07-31,37.18000030517578,20533000,57.060001373291016,3993700,21.72333335876465,3778500,35.54999923706055,1691100,1133497692.556572
2024-08-01,36.06999969482422,37068100,55.349998474121094,9590300,21.066667556762695,10461600,34.5099983215332,4225600,2234085944.2733765
2024-08-02,35.61000061035156,35706100,54.68000030517578,6370900,20.82666778564453,6218100,34.060001373291016,3632500,1873080314.6839142
2024-08-05,30.479999542236328,97633000,46.79999923706055,18377400,17.81333351135254,17231400,29.149999618530273,7534100,4362483788.479805
2024-08-06,32.34000015258789,39663800,49.68000030517578,7384900,18.90333366394043,6945900,30.93000030517578,2904700,1870752169.4887161
2024-08-07,31.190000534057617,24351500,47.880001068115234,5751800,18.226667404174805,7175700,29.829999923706055,2378100,1236647308.2593918
2024-08-08,33.880001068115234,32889400,52.0099983215332,7452100,19.793333053588867,6178200,32.38999938964844,2273700,1697808927.5054932
2024-08-09,34.599998474121094,18872700,53.099998474121094,3282500,20.239999771118164,3142800,33.06999969482422,1323300,934667938.0706787
2024-08-12,33.63999938964844,20819200,51.65999984741211,3605100,19.65999984741211,4372500,32.15999984741211,1055000,1006489489.9147034
2024-08-13,34.63999938964844,20186000,53.2400016784668,3252700,20.273332595825195,2668200,33.18000030517578,821800,953777411.4219666
2024-08-14,33.560001373291016,19032500,51.52000045776367,3359500,19.6200008392334,5080800,32.099998474121094,1570800,961920145.5421448
2024-08-15,32.5,29136100,49.880001068115234,4819800,19.00666618347168,5583600,31.09000015258789,2400500,1368092045.8164215
2024-08-16,34.029998779296875,22686500,52.2400016784668,5886300,19.899999618530273,3912000,32.529998779296875,1662300,1211445304.6649933
2024-08-19,33.619998931884766,13480200,51.599998474121094,2618800,19.643333435058594,2076300,32.15999984741211,1088500,664125998.6507416
2024-08-20,33.91999816894531,21676600,52.08000183105469,4137000,19.833332061767578,3636000,32.43000030517578,1790300,1080898624.8069763
2024-08-21,35.130001068115234,22993900,53.880001068115234,4821500,20.549999237060547,3797700,33.58000183105469,1280000,1188583291.1563873
2024-08-22,34.349998474121094,15825100,52.7400016784668,2352800,20.079999923706055,2445900,32.86000061035156,778100,742360875.0902176
2024-08-23,36.279998779296875,51673300,55.72999954223633,9297100,21.219999313354492,8664900,34.709999084472656,3232600,2688907354.757118
2024-08-26,36.09000015258789,19479700,55.40999984741211,2957900,21.09666633605957,3279600,34.5,1625000,992170741.4367676
2024-08-27,35.380001068115234,19488600,54.33000183105469,4509900,20.69333267211914,2546100,33.86000061035156,1157800,1026419967.0970917
2024-08-28,33.52000045776367,36007400,51.470001220703125,9601900,19.610000610351562,5318700,32.08000183105469,4237100,1941403755.2085876
2024-08-29,33.689998626708984,22692500,51.790000915527344,7487700,19.739999771118164,7066800,32.2599983215332,3412900,1401897062.3458862
2024-08-30,33.369998931884766,22832300,51.22999954223633,7086200,19.543333053588867,5624700,31.950000762939453,2403300,1311650671.6287613
2024-09-03,32.97999954223633,23729700,50.70000076293945,7607900,19.316667556762695,2491500,31.610000610351562,2288400,1288789833.5561752
2024-09-04,33.040000915527344,19751900,50.7599983215332,6758800,19.333332061767578,5095200,31.639999389648438,1427900,1139365419.3885803
2024-09-05,31.850000381469727,20575400,48.9900016784668,6316000,18.663333892822266,3590700,30.520000457763672,2033300,1093818098.3898163
2024-09-06,30.40999984741211,40486800,46.7400016784668,11678600,17.816667556762695,5876400,29.139999389648438,2836300,1964409010.923767
2024-09-09,32.5099983215332,24533700,49.970001220703125,7473100,19.036666870117188,5656800,31.149999618530273,2556300,1358336723.1191635
2024-09-10,33.0,12648700,50.70000076293945,2142800,19.316667556762695,1578900,31.56999969482422,992400,587876215.7373428
2024-09-11,32.79999923706055,20530600,50.369998931884766,5104500,19.19333267211914,4677600,31.40999984741211,1926200,1080797998.4973907
2024-09-12,33.25,15834000,51.099998474121094,2368900,19.46666717529297,2158200,31.809999465942383,1847500,748313221.4963913
2024-09-13,34.040000915527344,33125000,52.310001373291016,4356000,19.90999984741211,5260200,32.56999969482422,3068400,1560105764.5698547
2024-09-16,32.97999954223633,20931200,50.66999816894531,2721000,19.299999237060547,2319300,31.56999969482422,1334000,915060899.2595673
2024-09-17,34.099998474121094,39849900,52.41999816894531,6627300,19.96666717529297,6385500,32.65999984741211,2791700,1924958657.880783
2024-09-18,34.150001525878906,28844900,52.47999954223633,4690500,20.003332138061523,2914200,32.72999954223633,2185700,1361042487.3828888
2024-09-19,36.0099983215332,25199400,55.33000183105469,4098600,21.06999969482422,2162100,34.470001220703125,1649000,1236602375.5615234
2024-09-20,35.79999923706055,15938400,54.94499969482422,2750300,20.92333221435547,2092200,34.22999954223633,1180500,805894250.6191254
2024-09-23,36.040000915527344,17294800,55.380001068115234,2207500,21.083332061767578,2321100,34.5099983215332,875600,824709436.7706299
2024-09-24,36.63999938964844,19764100,56.2599983215332,3010500,21.42333221435547,1906800,35.02000045776367,1177900,975627405.2894592
2024-09-25,35.970001220703125,13547100,55.25,2115800,21.046667098999023,1117200,34.43000030517578,962700,660846251.3137817
2024-09-26,36.84000015258789,41457100,56.61000061035156,6350700,21.56333351135254,5789700,35.27000045776367,3047100,2119109151.6275406
2024-09-27,37.38999938964844,28884500,57.43000030517578,4917900,21.886667251586914,5879400,35.79999923706055,2477500,1579801405.4199219
2024-09-30,36.130001068115234,23334200,55.529998779296875,3724000,21.156667709350586,2991600,34.59000015258789,1883800,1178311315.7844543
2024-10-01,35.130001068115234,43920500,53.97999954223633,8087700,20.56333351135254,5548200,33.63999938964844,3445100,2209483903.094864
2024-10-02,34.2400016784668,29353600,52.619998931884766,4410400,20.043333053588867,4041000,32.790000915527344,2161400,1389009973.406601
2024-10-03,34.720001220703125,18482500,53.349998474121094,3221000,20.323333740234375,2630400,33.2400016784668,1021400,900962602.431488
2024-10-04,35.52000045776367,22625700,54.560001373291016,2706900,20.793333053588867,2407500,34.0,1065200,1037630091.4011002
2024-10-07,36.060001373291016,21124100,55.41999816894531,3381500,21.123332977294922,2791800,34.529998779296875,1190900,1049231695.3701019
2024-10-08,35.400001525878906,25203200,54.400001525878906,2871100,20.726667404174805,3163800,33.90999984741211,1644200,1169711014.9204254
2024-10-09,34.68000030517578,18244000,53.279998779296875,2466500,20.303333282470703,1816800,33.22999954223633,1044800,835722841.986084
2024-10-10,33.95000076293945,25996500,52.150001525878906,3312900,19.873332977294922,2799300,32.5,2029000,1176922855.8921814
2024-10-11,35.939998626708984,33399400,55.22999954223633,6377400,21.02666664123535,5747100,34.40999984741211,3597300,1797223637.5185013
2024-10-14,37.56999969482422,44553100,57.68000030517578,5664800,21.959999084472656,7416000,35.95000076293945,3548100,2291015170.0496674
2024-10-15,38.16999816894531,53539000,58.619998931884766,6520700,22.32666778564453,7316400,36.52000045776367,2952900,2697017700.540924
2024-10-16,38.58000183105469,26627500,59.2400016784668,3518800,22.573333740234375,2829300,36.90999984741211,2230500,1381937204.4734955
2024-10-17,38.04999923706055,19655500,58.40999984741211,2713600,22.26333236694336,2756400,36.38999938964844,2116400,1044775579.6344757
2024-10-18,39.06999969482422,39820500,60.029998779296875,3849500,22.8700008392334,3651900,37.380001068115234,1836500,1939039731.1750412
2024-10-21,38.56999969482422,28773400,59.23500061035156,4624900,22.559999465942383,3329100,36.91999816894531,1474500,1513289015.0640488
2024-10-22,38.40999984741211,23972900,58.97999954223633,2834800,22.459999084472656,2722200,36.7400016784668,1532400,1205436576.1241913
2024-10-23,37.810001373291016,25771200,58.06999969482422,3542500,22.100000381469727,3300300,36.15999984741211,2281800,1335568600.2210617
2024-10-24,38.869998931884766,27015500,59.720001220703125,2645000,22.729999542236328,2117700,37.189998626708984,1665200,1318115965.1168823
2024-10-25,38.0099983215332,51745600,58.38999938964844,5173000,22.22333335876465,7313400,36.369998931884766,2973800,2539586864.999008
2024-10-28,39.66999816894531,54652300,60.93000030517578,5209700,23.196666717529297,3508800,37.970001220703125,2895500,2676818266.231537
2024-10-29,41.33000183105469,81566300,63.45000076293945,8740100,24.163333892822266,5822400,39.52000045776367,3333700,4198131100.804138
2024-10-30,40.880001068115234,32004700,62.790000915527344,4740500,23.90999984741211,2624700,39.130001068115234,2010300,1747427787.2714996
2024-10-31,39.779998779296875,48039800,61.06999969482422,7299500,23.286666870117188,6186600,38.08000183105469,3796300,2645432052.3399353
2024-11-01,39.369998931884766,49930200,60.470001220703125,8111600,23.02666664123535,5354400,37.66999816894531,3164800,2698772376.639557
2024-11-04,38.25,36048900,58.77000045776367,5364500,22.3799991607666,5609100,36.599998474121094,3407700,1944395560.5485916
2024-11-05,39.5099983215332,36660400,60.65999984741211,6392300,23.113332748413086,5027700,37.79999923706055,2730900,2055644180.4670334
2024-11-06,43.400001525878906,97138100,66.69999694824219,12645900,25.363332748413086,9414600,41.540000915527344,5515400,5527170533.171463
2024-11-07,43.599998474121094,40670200,66.9800033569336,6930700,25.483333587646484,4266000,41.70000076293945,1937600,2426948789.7712708
2024-11-08,43.689998626708984,44183700,67.18000030517578,5398900,25.586666107177734,4056000,41.83000183105469,3180200,2529891185.5243683
2024-11-11,49.56999969482422,96319200,76.1449966430664,14144000,28.976667404174805,8872500,47.40999984741211,6305100,6407557818.706703
2024-11-12,51.04999923706055,77294900,78.37999725341797,8996400,29.85333251953125,6288900,48.83000183105469,4151000,5041480353.802109
2024-11-13,51.040000915527344,103319300,78.4800033569336,14747600,29.856666564941406,9077700,48.880001068115234,4236600,6908923738.700104
2024-11-14,49.72999954223633,60782800,76.4000015258789,7743500,29.093332290649414,12705000,47.66999816894531,2567500,4106355535.0429535
2024-11-15,52.130001068115234,46939400,80.05999755859375,6503000,30.5,4411800,49.849998474121094,1993400,3201512023.2185364
2024-11-18,52.130001068115234,61022200,80.12000274658203,9503400,30.503332138061523,5103900,49.91999816894531,2368200,4216406281.8437576
2024-11-19,52.70000076293945,80884000,80.94999694824219,7250000,30.81333351135254,5679000,50.470001220703125,2496100,5150441430.642319
2024-11-20,53.720001220703125,70154500,82.54000091552734,7032100,31.433332443237305,5060700,51.43000030517578,1842000,4602938092.133522
2024-11-21,55.900001525878906,93957600,85.87999725341797,8725100,32.70333480834961,7065000,53.5099983215332,2942900,6390065181.885147
2024-11-22,56.4900016784668,66020400,86.7300033569336,7209100,32.99333190917969,7611600,54.099998474121094,2704500,4752183265.046692
